Pos_x,Pos_y,Pos_z,m_x,m_y,m_z
-2766863.8,5525224.5,1518868.4,-2.022099e+20,1.7463892e+20,-6.8546515e+19
-2651789.2,5479307.5,1448925.4,-1.40770175e+20,7.766492e+19,4.7650965e+19
-2834447.8,5389647.0,1723025.5,2.6337274e+17,8.216347e+19,-1.7296138e+20
-2815018.2,5455351.5,1555945.9,-5.0728964e+19,1.1043915e+20,8.385348e+19
-2826695.5,5388499.0,1569077.5,4.258107e+19,1.7737696e+20,1.00478105e+20
-2625971.8,5596600.0,1500067.6,-2.954643e+19,1.0986602e+20,-1.687823e+19
-2596989.0,5433494.5,1673473.1,-4.7956954e+19,1.4385032e+20,-1.4173882e+20
-2797285.0,5426216.0,1432072.5,1.1370812e+20,4.0382973e+19,1.8186184e+19
-2741908.5,5360632.5,1654872.8,-5.1354665e+19,-1.5642617e+19,-1.7937144e+20
-2840360.2,5502065.5,1570791.9,2.072977e+20,3.6407895e+20,1.9096888e+20
-2699504.0,5402977.5,1688615.6,-1.20535625e+20,1.9832291e+19,5.4348657e+19
-2680569.5,5433406.5,1564119.6,6.255295e+19,-2.5967235e+18,5.3456817e+19
-2713323.8,5372588.0,1675283.2,1.2336073e+20,-7.66541e+19,-1.1340508e+20
-2831650.8,5403914.5,1525119.6,1.4480375e+20,3.1884925e+19,-1.7256659e+20
-2746998.5,5406083.0,1527138.4,-1.4893214e+20,-7.3521075e+19,-5.06701e+18
-2754925.8,5497421.0,1613068.0,-2.93557e+20,-4.0725154e+20,-3.238079e+20
-2639617.5,5423251.0,1680325.9,-8.318947e+19,-3.8265643e+19,-1.6667528e+20
-2773829.5,5425924.0,1439516.1,-9.281152e+19,-1.0918341e+20,-1.5698387e+20
-2678127.0,5464627.5,1413732.6,-9.712965e+19,-2.4679112e+19,-7.442635e+19
-2761329.2,5482019.5,1534237.8,-7.428684e+19,1.2392468e+20,-7.984359e+19
-2832569.5,5385920.5,1602778.2,1.1740946e+20,-6.67942e+19,-1.1317633e+20
-2811892.2,5387283.5,1693973.2,5.612593e+19,1.2920489e+20,-8.035847e+19
-2852316.8,5465778.5,1525056.0,-4.1904326e+18,1.772386e+20,-1.2053509e+18
-2816729.0,5347939.0,1568287.6,-1.3032915e+20,-3.1364908e+19,1.1131755e+19
-2821885.8,5463139.5,1657577.0,-8.609812e+19,3.19948e+20,-1.7389992e+20
-2579454.2,5535164.0,1511330.4,1.4371644e+19,-1.8264421e+19,3.78734e+19
-2610451.2,5590725.5,1449420.5,-4.568703e+19,3.8049207e+19,-6.5419943e+19
-2579078.0,5475883.0,1538407.2,1.16163316e+20,4.4613423e+19,-1.9023075e+20
-2672063.8,5521158.5,1420610.6,-7.93328e+19,-6.0798186e+19,5.3231378e+19
-2610354.5,5550392.0,1631259.8,-5.1280294e+19,-2.0991983e+20,-1.1869385e+19
-2689694.8,5455200.0,1428588.0,5.935072e+18,-6.448513e+19,4.1687086e+19
-2718106.8,5574946.5,1490255.6,-1.6967663e+20,-1.8149002e+20,-9.971948e+19
-2761160.2,5499853.0,1581361.9,-3.5533616e+20,2.9920667e+20,-1.8684714e+20
-2852957.5,5432375.0,1607031.5,5.5724265e+19,1.4613267e+20,9.8461565e+19
-2652717.5,5464714.0,1518999.1,-2.1073139e+19,-3.3422306e+19,9.649377e+18
-2689352.0,5495533.5,1599145.5,-1.9056347e+20,5.516977e+19,-3.1644037e+19
-2831697.2,5449895.5,1681515.0,-8.47698e+19,1.3681063e+20,-1.5205035e+20
-2653686.8,5421221.0,1613315.6,-8.836762e+19,3.4763466e+19,3.793759e+19
-2621023.2,5541940.5,1547974.4,1.9103404e+20,-9.545706e+18,-6.8930077e+19
-2709419.8,5421858.5,1581996.2,-4.131173e+19,5.5657595e+19,-9.867425e+19
-2802567.8,5380275.0,1469663.1,-1.2281938e+20,-1.0349799e+20,9.5560165e+19
-2673601.0,5443915.0,1636121.9,-4.908046e+19,-1.1433715e+20,-3.9701113e+19
-2785236.8,5445842.0,1521005.6,-1.0649137e+20,6.8099115e+19,4.1408725e+19
-2755373.8,5427640.0,1425682.4,-9.538014e+17,1.40258365e+20,1.5331574e+20
-2749231.2,5534529.5,1517898.0,-2.1362714e+20,1.9449388e+20,1.929033e+19
-2751834.5,5527774.0,1518365.5,-2.0897777e+20,3.4644578e+19,-1.6506863e+20
-2901530.5,5475571.0,1422097.5,-7.1647573e+19,-2.4278257e+19,-8.7507175e+19
-2626672.8,5562486.5,1469865.8,-5.724378e+19,5.0631833e+19,-6.4006966e+19
-2674784.2,5498890.0,1681335.6,-1.7975568e+19,-8.277423e+19,-2.0907499e+20
-2673989.2,5390843.5,1594112.6,-5.058358e+19,2.7518067e+19,8.426739e+19
-2744897.0,5439518.5,1675680.8,-5.26065e+19,-5.277276e+19,-1.5237871e+20
-2828405.0,5396573.0,1488657.8,1.1590905e+20,1.0548849e+20,9.494346e+19
-2683299.2,5406971.0,1688536.5,-6.375287e+19,-6.933441e+18,1.2941125e+20
-2704874.8,5456246.5,1461787.6,-1.6177706e+19,7.59632e+19,1.3126165e+20
-2748616.8,5337208.5,1699467.5,5.314287e+19,-2.2710837e+19,-5.91296e+19
-2729136.0,5500806.5,1554281.8,-1.9672047e+20,9.1266535e+18,-1.1534583e+20
-2850755.8,5476502.5,1502944.4,9.263598e+19,1.4763556e+20,2.0521688e+20
-2745314.8,5511526.0,1670284.5,-1.537857e+20,-1.9366084e+20,-6.000468e+18
-2716667.5,5450376.5,1510992.0,9.090653e+19,-4.8462272e+19,1.8144526e+20
-2713401.0,5463236.0,1572820.6,-7.1423967e+19,-4.0755488e+19,-1.2667916e+20
-2621888.0,5453763.0,1635837.2,3.3164963e+19,1.2528911e+20,-8.439281e+19
-2589517.5,5485017.0,1674088.1,4.8817485e+19,-8.086874e+19,1.4630065e+20
-2601124.5,5539446.0,1542678.5,1.1617623e+20,-3.2714602e+18,-5.5928093e+19
-2871203.0,5462175.0,1444702.0,-2.6660848e+19,5.0534372e+19,-1.00160355e+20
-2632849.8,5476059.5,1478462.0,7.0474047e+19,-8.10464e+18,7.3507894e+19
-2779250.0,5330133.0,1643677.0,-7.879622e+19,-3.509148e+19,-6.3944557e+19
-2786995.8,5438641.5,1723388.6,7.51009e+19,-6.3603885e+19,-3.822873e+19
-2810254.5,5366443.0,1574049.2,3.5946606e+19,1.32555495e+20,8.7966285e+18
-2803959.5,5313310.0,1687677.5,-3.5141478e+19,6.3129357e+19,9.566965e+19
-2661843.0,5569391.5,1612401.4,1.6764226e+20,-9.434461e+19,-9.060196e+19
-2667280.5,5433492.0,1725553.1,1.4279752e+20,7.720076e+19,-4.4765736e+19
-2834997.0,5337068.0,1637943.8,3.3833006e+19,1.695683e+19,5.5985395e+19
-2758955.8,5439328.0,1464795.0,-1.4936304e+20,-4.0146086e+18,6.951648e+19
-2820858.5,5369360.0,1557422.6,8.691946e+19,1.9682622e+20,6.939974e+19
-2716220.5,5456404.0,1616548.6,-2.8406513e+20,-1.8781643e+20,-1.21405145e+20
-2558678.0,5482444.0,1681482.9,-1.6609861e+20,8.175729e+19,-4.997961e+19
-2772209.2,5461101.5,1608157.4,-2.4929276e+20,1.4829847e+20,-6.7477133e+18
-2627027.2,5447806.0,1720674.0,-8.114198e+19,-4.3020455e+19,1.3958069e+19
-2762580.8,5550142.5,1451468.0,6.7141585e+19,-1.6895148e+20,-4.849721e+19
-2773880.0,5406653.0,1488023.2,1.5330498e+19,-6.5205385e+19,3.2473476e+19
-2728025.0,5406491.5,1553081.5,-2.7403854e+19,-3.3235692e+19,-9.198089e+19
-2740859.0,5438844.5,1443382.0,-2.1470114e+20,-7.569962e+19,1.199756e+20
-2752447.8,5567898.0,1511872.9,-4.857218e+19,-6.8864973e+19,1.969214e+20
-2634211.5,5467997.0,1454478.5,-2.1675873e+19,1.3906165e+19,-5.428997e+19
-2712514.8,5510318.0,1650431.8,-3.1645823e+20,9.989505e+19,-1.8928809e+20
-2568538.0,5500686.5,1505008.5,7.173447e+19,-1.3148325e+20,-6.7429077e+19
-2748808.0,5426021.5,1649782.9,-1.1234986e+20,8.998164e+19,-5.131175e+19
-2864950.2,5460449.5,1591924.0,-5.384859e+19,2.4853607e+20,-7.095452e+19
-2627449.8,5584187.0,1489380.4,3.0941412e+19,1.1543892e+20,-6.006307e+18
-2580445.5,5496544.0,1626555.9,-1.2079282e+19,-8.180539e+19,6.756845e+19
-2836997.2,5407796.5,1420047.8,5.3852575e+19,5.1634016e+19,6.122241e+18
-2700610.5,5566479.0,1612049.0,3.3610262e+20,-4.4601304e+20,-1.0488556e+20
-2573455.5,5520048.0,1741213.8,-1.9149124e+20,2.512042e+19,-4.349639e+19
-2845735.8,5466871.5,1538104.0,1.6219355e+20,9.62372e+19,2.5177413e+19
-2596607.8,5469528.5,1571679.9,3.267285e+19,2.1330909e+20,9.651738e+19
-2790870.5,5338111.5,1694248.4,-1.2696721e+20,-6.388332e+19,5.0160275e+19
-2610635.5,5519575.5,1486071.1,-4.337224e+19,3.437564e+19,-3.731504e+19
-2640683.2,5413174.0,1663800.6,-1.5559963e+19,-1.2186725e+20,1.6057766e+20
-2764760.5,5468052.5,1455044.4,1.2751057e+20,-1.1671737e+20,8.42338e+19
-2699415.8,5353194.5,1667632.0,1.2375959e+19,6.3474437e+19,1.6202975e+20
-2800221.0,5492835.5,1505979.8,-1.3344431e+20,8.872476e+19,1.5973109e+20
-2734623.2,5390530.0,1673113.0,-3.3309808e+19,-4.8851473e+19,1.3579478e+19
-2682360.0,5440195.5,1666154.5,-2.2448223e+19,-1.2429769e+20,4.0300145e+19
-2647704.0,5554429.5,1475109.1,-7.4227705e+19,1.5615143e+19,-1.7332443e+19
-2795718.2,5404113.5,1718928.6,1.0808002e+19,2.2436817e+20,1.7216299e+19
-2641756.5,5490381.5,1484950.1,3.9753338e+18,7.706606e+19,-1.2351469e+20
-2728770.8,5376445.5,1648393.0,8.117414e+18,-1.1511188e+20,2.0164676e+19
-2842516.8,5426119.5,1674979.5,2.25269e+19,6.828625e+19,1.0080311e+20
-2611958.5,5541634.0,1581372.5,1.293685e+20,-9.8885e+19,6.3978317e+19
-2815640.8,5317413.0,1690157.1,-5.5856616e+19,-8.861454e+19,8.621856e+19
-2571544.5,5497020.5,1426984.8,1.8246376e+19,7.164697e+19,-1.1256248e+20
-2803940.0,5374062.5,1440056.4,1.103591e+20,1.622303e+20,-8.72351e+19
-2804986.2,5399209.5,1685744.0,-2.0665376e+19,-4.192164e+19,-1.4954954e+20
-2607439.0,5563975.0,1411010.1,2.811533e+19,1.6739723e+20,2.7804247e+18
-2745138.2,5446325.5,1635147.9,-3.490172e+19,1.7616206e+20,9.512475e+19
-2832827.5,5383361.5,1668770.0,-7.527562e+19,2.8520201e+19,-1.529589e+20
-2675953.2,5477560.5,1441374.2,-1.9205926e+20,1.686782e+20,5.856359e+19
-2799876.2,5388996.0,1552936.6,6.8520914e+19,9.436296e+19,1.4646899e+19
-2727702.5,5389658.5,1498105.4,1.1134628e+20,3.7168643e+19,-1.0506592e+19
-2804526.8,5439572.0,1666048.5,-7.572836e+19,2.9695827e+18,-5.14483e+19
-2817130.8,5435589.5,1495695.8,1.2850264e+19,-1.0597396e+20,-5.4897745e+19
-2562591.5,5474426.0,1666836.5,8.877244e+19,8.583777e+19,1.11591045e+20
-2694738.8,5564571.0,1478175.5,1.8437526e+19,-1.8651371e+20,2.626906e+19
-2771612.2,5434483.5,1678621.0,2.9988859e+19,1.0842598e+20,-1.4914935e+20
-2681058.8,5393994.5,1691916.9,2.4805877e+19,-5.43011e+19,-1.9449052e+19
-2879372.8,5456452.0,1488927.5,1.6705586e+20,1.5983467e+20,2.1544488e+19
-2818986.0,5484650.0,1440237.4,-2.9164361e+19,9.316868e+19,1.6875463e+20
-2750278.8,5456318.5,1577918.2,-8.363576e+19,1.65492e+20,-3.0416793e+18
-2682898.5,5539478.5,1420206.5,-9.095058e+19,1.0616135e+20,-1.5566377e+20
-2678699.5,5535156.0,1689207.4,6.340629e+19,-1.2884608e+20,1.4481824e+20
-2810397.0,5368197.0,1698762.5,-6.4326655e+19,-3.0101193e+19,3.2212075e+19
-2713825.2,5485468.5,1649634.4,-4.870775e+19,-7.643744e+19,-4.7874992e+19
-2818313.8,5417908.5,1476931.4,1.2762492e+19,-5.4170743e+19,4.2696583e+19
-2651989.2,5582226.5,1618516.5,2.6575465e+20,3.0133106e+19,-3.308611e+19
-2793046.8,5366721.5,1703504.1,-2.5168875e+20,-1.1386282e+20,-7.0211853e+19
-2584960.0,5508945.5,1690126.9,6.955773e+19,-2.2300559e+20,7.076308e+19
-2820828.5,5365886.5,1602539.4,8.400331e+19,-2.5288651e+20,-1.1692983e+20
-2836432.5,5394322.5,1669727.4,-1.3869409e+19,-2.3150829e+19,8.773565e+19
-2737606.2,5445330.5,1670247.2,-2.9873227e+19,1.664964e+20,-1.0889881e+20
-2617675.5,5510945.0,1587024.4,-3.7002195e+19,-3.9272194e+19,2.1995022e+19
-2638328.0,5535542.0,1406481.8,8.1286384e+19,-8.844329e+19,-6.179462e+18
-2820773.2,5507908.0,1504436.1,-8.666565e+19,3.5490298e+19,1.7559683e+20
-2849247.2,5479661.0,1571031.5,1.7466923e+20,3.6542253e+20,5.304142e+18
-2610727.0,5558151.5,1550960.4,-2.5053606e+19,-1.741412e+19,-4.120354e+19
-2800350.8,5447141.0,1689991.4,-1.3477434e+20,8.465356e+19,-4.869246e+18
-2889507.0,5480271.0,1450414.1,1.26964425e+20,-3.528959e+19,1.0398677e+20
-2694837.5,5530413.0,1517460.6,-4.6381117e+19,-1.3052693e+20,5.982026e+19
-2765033.5,5444032.0,1467941.8,-9.136551e+19,1.9145872e+20,-1.0412766e+20
-2691303.2,5501066.5,1491024.6,-1.6628231e+20,-2.3790487e+19,4.91712e+19
-2624489.8,5470554.0,1634365.4,1.6395617e+19,1.25543425e+20,-3.3636548e+19
-2778243.5,5381693.5,1490698.6,-1.1907922e+20,3.8254494e+19,-9.8443885e+19
-2790345.8,5437648.5,1487254.4,-8.8021465e+19,1.4092187e+20,1.3499584e+18
-2662383.8,5491113.5,1451343.4,-1.1150033e+20,5.045233e+19,-7.9492756e+19
-2751533.8,5469197.0,1477131.8,-2.6209828e+19,-7.386225e+19,-5.131213e+19
-2717146.5,5489903.5,1666379.8,-1.0988591e+20,-1.8519507e+20,-2.1255562e+20
-2586156.0,5475149.0,1518004.0,-1.8308165e+19,-2.3651922e+20,6.004778e+19
-2565497.0,5472677.5,1611856.4,-5.8054073e+19,-1.3599547e+20,1.2080164e+20
-2690839.2,5391117.0,1689534.1,9.832763e+16,5.5797933e+19,-1.0299275e+20
-2707254.2,5577319.0,1585106.2,5.086306e+18,-1.3170626e+20,-1.5966626e+20
-2654236.2,5431777.5,1589006.0,-7.396531e+19,-3.2430381e+19,-2.5486166e+20
-2638922.2,5439156.0,1706792.4,-2.1654813e+19,-1.0988544e+20,3.0527116e+19
-2605330.0,5465470.0,1515184.8,3.372982e+19,-1.0078852e+20,-2.1704113e+20
-2675726.5,5447471.5,1622226.9,1.7190894e+20,3.0161783e+19,2.1338196e+19
-2807153.8,5479744.5,1508632.2,-1.1137926e+20,1.2437838e+20,2.6329569e+20
-2658670.2,5535405.0,1694248.4,2.7965304e+20,-3.7799244e+19,3.450496e+19
-2792160.5,5470840.5,1504104.4,-7.6112505e+19,1.671075e+20,1.6059027e+20
-2712858.8,5503035.0,1509477.9,-9.586649e+19,-1.483636e+20,-4.1028892e+18
-2670592.8,5400543.5,1682167.8,-2.0355012e+20,-1.7732016e+20,1.2188525e+20
-2604698.0,5447546.0,1549685.5,-9.3375875e+19,-1.066603e+20,4.202586e+19
-2670913.5,5589148.0,1499917.0,3.001452e+19,-1.2075297e+20,-1.5432406e+20
-2788790.0,5488877.0,1416200.6,1.9509558e+20,4.0275014e+19,7.028595e+19
-2641054.8,5454768.0,1446734.1,-7.0600693e+19,-6.03879e+19,8.039002e+19
-2758672.8,5484228.5,1499638.4,-1.0736258e+20,-1.4115341e+19,1.4493239e+20
-2835952.8,5378405.0,1711225.1,-2.0883255e+19,6.227552e+19,-1.1094555e+20
-2798630.8,5467312.5,1662098.0,-7.892995e+19,7.78997e+19,-8.808783e+19
-2753803.8,5406496.0,1623065.5,-2.742825e+19,-8.731363e+19,4.1754688e+18
-2851768.2,5405854.5,1695070.8,-2.1776936e+20,-1.1183575e+20,-5.683256e+19
-2820772.8,5449715.0,1546859.1,4.0871495e+19,1.2390187e+20,5.250784e+19
-2721951.5,5380892.5,1613174.9,-1.2136742e+20,4.468978e+18,-1.6959402e+19
-2840069.2,5376567.0,1559403.0,3.1993877e+19,7.106788e+19,-1.1827009e+20
-2609011.2,5528329.0,1668786.1,8.003771e+19,-1.5178214e+20,-1.0027147e+20
-2648358.8,5467850.0,1537178.6,-1.159014e+20,-9.096649e+19,1.2343944e+20
-2858133.0,5374603.0,1694536.1,6.010401e+18,-2.0896553e+20,9.1338377e+18
-2830067.2,5467152.0,1416218.4,7.3647233e+19,2.5492133e+19,8.0860955e+18
-2700450.8,5415069.0,1726277.2,-1.0676484e+20,2.0187973e+20,2.030724e+19
-2812004.5,5498355.0,1496822.4,1.5286804e+20,5.595567e+19,2.3197815e+20
-2717414.5,5539071.5,1432183.5,-1.791443e+20,-2.6922877e+20,-1.2990705e+20
-2720024.0,5533797.0,1457170.1,2.2384137e+19,-1.2632359e+20,1.4589569e+20
-2655693.8,5517434.5,1568322.2,-1.2524715e+20,-9.211359e+19,-9.076667e+19
-2668939.2,5443021.0,1690301.1,1.0284538e+20,6.1231987e+19,-7.4978134e+19
-2567697.8,5487247.5,1484915.8,2.0713744e+19,-2.8323958e+19,7.109469e+18
-2679548.2,5405399.5,1648449.1,-4.631509e+19,-1.0302453e+20,3.4739936e+19
-2702631.0,5522575.0,1468494.5,1.3710624e+18,2.0132922e+20,-2.4647543e+18
-2817336.8,5315259.0,1626988.5,7.7369456e+18,-5.8108292e+19,-1.0830727e+20
-2729911.2,5434049.5,1473442.4,1.5154805e+20,3.541047e+19,-2.5208048e+19
-2813333.8,5389410.0,1418899.6,2.7731427e+19,-1.9155522e+19,-2.729698e+19
-2687192.8,5434138.5,1670018.8,-7.550924e+19,1.0815248e+20,-7.3187676e+19
-2732472.0,5504819.0,1646443.4,-2.8953417e+20,2.3021926e+20,-1.4538984e+20
-2773305.8,5322721.5,1688222.8,7.0901937e+19,2.569335e+20,-6.268371e+19
-2830266.5,5325660.0,1710129.4,-3.5508062e+19,9.387398e+19,1.1520678e+20
-2755306.8,5500795.0,1597467.8,-3.7866642e+20,-1.206303e+18,-2.9373645e+20
-2799990.8,5313873.0,1671871.4,-6.0567486e+19,1.818796e+20,-1.0465211e+20
-2811514.8,5460601.5,1570738.4,-5.3393586e+19,1.2085534e+20,2.4452692e+19
-2694499.2,5369741.5,1676799.2,-6.502491e+19,-1.3188447e+20,6.4658716e+19
-2885717.0,5458697.5,1433033.0,-2.566504e+19,1.4438433e+20,2.292115e+19
-2847543.2,5511466.0,1479409.0,1.0314797e+19,3.6309553e+19,1.5958162e+20
-2814596.0,5322384.0,1633998.4,-3.8965615e+18,-1.8034842e+20,-1.614483e+19
-2752161.2,5410221.0,1519451.9,-1.1005552e+20,7.663068e+19,1.0781414e+20
-2697013.2,5502294.0,1543443.2,3.2990308e+19,2.3426298e+19,-1.08277205e+20
-2738049.2,5506727.0,1616113.8,-9.425017e+19,-3.2457773e+20,-8.858515e+19
-2844663.8,5417245.5,1418498.6,-8.3394796e+18,1.8495904e+20,-1.094924e+19
-2594625.0,5551385.0,1537786.8,3.0682433e+19,3.493675e+19,-7.3191855e+19
-2616483.8,5482431.5,1410272.5,-5.6914253e+19,5.6039236e+19,4.8118926e+19
-2689166.5,5408374.5,1612019.5,-5.5882643e+19,3.1112395e+19,-1.2731859e+20
-2728839.2,5440447.0,1566562.0,-5.7602367e+19,-2.5090374e+18,3.5255728e+19
-2581452.5,5502047.5,1417474.9,1.3014123e+20,5.4988283e+19,-3.593803e+18
-2796405.0,5472878.0,1551939.4,6.12879e+18,2.2607271e+20,1.9362685e+20
-2857803.5,5424613.5,1545043.6,5.849768e+19,-1.4853427e+20,2.2967951e+19
-2653281.2,5577301.0,1639112.9,2.4872232e+20,-4.0826745e+19,1.11988065e+20
-2743316.5,5550908.5,1495925.9,-1.7461506e+20,-9.123129e+19,3.893806e+19
-2672147.2,5510314.0,1435411.8,-7.844642e+19,-6.8538937e+19,3.17082e+19
-2866288.5,5425515.0,1566230.6,2.5073276e+19,1.3586952e+20,4.008483e+18
-2735508.2,5398905.5,1622114.6,-6.0273407e+19,2.0213344e+20,-1.10838275e+20
-2647237.0,5476543.5,1601314.2,-1.0667426e+20,-1.482056e+20,-1.0048604e+20
-2629651.5,5530096.0,1698447.4,2.7755838e+20,3.5592137e+19,2.6104994e+19
-2766006.0,5511120.0,1495051.8,-2.6042876e+20,-4.1266743e+19,1.703544e+20
-2843901.8,5485645.5,1500354.8,1.7438759e+19,7.96926e+19,5.6042424e+19
-2824117.0,5428545.5,1476749.2,-2.1303697e+19,-6.712753e+18,1.477317e+20
-2827995.2,5424645.0,1684290.4,4.9554285e+18,-4.8491898e+19,-1.1254904e+19
-2604252.0,5443167.5,1620390.8,6.1513607e+19,1.1430467e+19,-1.1241777e+19
-2756054.8,5488803.0,1688473.4,5.2454214e+18,-1.01971075e+20,-1.5614216e+20
-2800682.0,5340988.5,1617150.8,5.902738e+19,-3.3830543e+16,9.745394e+19
-2640363.0,5547060.0,1632452.9,2.3383585e+20,-2.972906e+20,1.1673562e+19
-2814763.0,5384937.0,1545503.9,6.6878666e+19,1.1396523e+20,-1.7965355e+20
-2851588.8,5466872.5,1593552.9,7.984258e+19,2.7621824e+20,-7.587331e+19
-2616779.2,5437460.5,1706770.8,-2.4691926e+19,-1.5473589e+20,-1.8981877e+20
-2608291.0,5527463.5,1723692.4,4.266653e+19,-1.6680982e+18,1.2090723e+20
-2690423.2,5418101.0,1498969.6,-8.962803e+19,-8.2774235e+19,6.8522673e+19
-2833184.0,5437622.0,1465786.0,4.6874164e+19,1.6799667e+20,-2.123448e+19
-2721033.8,5474261.5,1546846.8,-1.7716424e+20,4.7335673e+19,-1.35571525e+20
-2710237.8,5489660.0,1586609.2,1.563623e+19,6.5222163e+19,3.953949e+19
-2753440.8,5513910.5,1428898.8,-5.2074124e+19,-5.5435186e+19,1.2421719e+20
-2607958.8,5490484.0,1678904.9,1.7162789e+20,-1.3234944e+20,-1.7572949e+19
-2602892.5,5472634.0,1693636.8,-7.1622214e+19,-2.4964207e+19,4.6942646e+19
-2836459.5,5420623.5,1558516.5,6.5997024e+19,2.256134e+20,2.0949664e+20
-2795167.0,5524567.0,1492493.6,-5.573538e+19,4.8052594e+19,2.5935185e+20
-2671573.8,5524440.5,1657299.5,1.1983547e+20,-2.8357102e+20,-7.900359e+19
-2813830.2,5373635.0,1625953.2,9.135815e+19,3.0887953e+19,-3.5604636e+19
-2590248.2,5515394.0,1557427.0,8.295995e+19,-1.1257151e+20,5.188026e+19
-2752448.2,5528258.0,1481619.6,-5.792064e+18,9.091704e+19,8.714808e+19
-2752776.8,5366892.5,1650067.9,-2.385344e+19,-3.4156823e+19,-2.2816947e+20
-2666792.2,5454883.0,1682541.4,-6.7833455e+19,-1.0165937e+20,-4.32942e+19
-2679840.0,5443155.0,1443608.5,-1.1765515e+20,6.8197385e+19,-1.1488237e+20
-2718997.0,5440162.0,1717569.6,9.433762e+19,2.8763024e+19,-3.79669e+19
-2825967.0,5383811.0,1391292.4,6.0426723e+19,-5.088666e+19,7.553443e+19
-2790479.0,5410687.0,1544233.1,-5.9913308e+19,-2.0672725e+19,-1.4371436e+18
-2596321.0,5515844.5,1398642.6,3.3340896e+19,3.4521468e+19,9.273231e+19
-2688760.2,5576950.0,1493420.1,1.0496977e+20,-1.941472e+20,-1.9522058e+19
-2667847.5,5457411.5,1637386.1,7.952718e+19,-1.653612e+20,-4.64894e+19
-2785750.5,5336162.0,1616797.9,-6.450423e+19,-2.2220564e+20,1.4463122e+20
-2712399.5,5487269.5,1493254.5,-3.2180154e+19,3.7026547e+19,7.898127e+18
-2654122.5,5511177.5,1518227.5,-1.2780958e+20,-2.3520348e+20,-1.8880864e+19
-2739297.0,5433496.5,1423961.0,-3.2547627e+19,-7.818584e+19,-7.513793e+19
-2714498.2,5473038.5,1410379.9,4.511635e+17,-9.659439e+19,-1.4858436e+20
-2820895.0,5392319.5,1642182.8,-1.6664573e+20,1.3099188e+20,6.6280716e+19
-2841952.2,5405792.0,1510957.4,-6.447675e+19,4.8549767e+19,3.2564526e+19
-2803060.2,5384269.5,1560772.1,1.1794148e+20,9.14914e+19,2.786082e+19
-2757605.2,5385005.0,1715987.4,2.4983008e+20,-6.4501557e+19,5.1818356e+19
-2817599.8,5469807.0,1636289.0,-1.1100413e+19,2.8743222e+20,9.920626e+19
-2852694.8,5426703.5,1558521.0,-2.8445223e+17,-6.5313794e+18,1.0090743e+20
-2563151.2,5451555.5,1596627.6,-9.896723e+18,6.9526268e+19,1.109501e+19
-2662113.0,5466218.0,1622222.4,-1.5867978e+19,-1.219652e+20,-7.6750777e+18
-2579191.0,5540923.0,1478394.2,1.2437848e+20,-2.6220698e+19,1.4853767e+20
-2778390.2,5340891.0,1650324.5,2.2680013e+19,-4.5517373e+18,-2.1402879e+20
-2742499.5,5494066.0,1582375.2,-1.5715735e+20,-9.794094e+18,-1.0843336e+20
-2659230.8,5428032.5,1529490.5,4.635609e+19,6.3035296e+19,-3.82619e+19
-2636262.0,5482565.0,1629113.0,7.2527767e+19,-2.5704803e+19,-1.605467e+20
-2722251.5,5429669.5,1580844.4,-1.9275401e+20,3.2101276e+19,-1.2617652e+20
-2665857.2,5480369.5,1481954.6,-6.2880327e+19,1.1258673e+20,1.01573083e+18
-2629646.0,5597865.0,1447148.1,1.6857447e+19,8.766174e+19,-8.7335845e+19
-2569154.2,5447199.5,1577733.4,-4.0993013e+19,-7.070191e+18,1.1105838e+20
-2590216.8,5524038.0,1629419.0,2.3190845e+20,1.4335447e+20,-5.6877912e+19
-2715036.0,5517580.5,1612587.6,1.6615026e+20,-4.4416725e+19,-1.3265406e+20
-2656569.2,5564699.5,1598599.8,9.362095e+19,-2.3396925e+20,-1.43865625e+20
-2685107.2,5418704.0,1545285.0,-1.9578011e+20,7.607117e+19,-1.03437955e+20
-2836509.2,5396459.0,1506777.5,-2.1215945e+18,-5.9659936e+19,-1.0484033e+20
-2677070.0,5493256.0,1554489.1,-1.8157246e+19,-9.748661e+19,-9.428446e+19
-2590975.5,5480353.0,1653091.4,1.3142179e+20,-4.0399316e+19,1.9631713e+20
-2740181.2,5438987.0,1740554.0,-7.918927e+19,7.240804e+19,9.236479e+19
-2829896.8,5402610.5,1493341.8,6.1339506e+19,1.721572e+20,-1.0303185e+20
-2694863.8,5501629.0,1677111.6,-5.505715e+19,-2.4001326e+20,1.4808472e+19
-2596170.2,5529462.5,1444939.5,-1.817892e+19,-8.122422e+19,6.0217156e+19
-2609666.5,5486491.0,1408341.5,-1.0204096e+20,2.989392e+19,-1.2650531e+20
-2589337.8,5497173.5,1548060.1,3.7656065e+19,-9.8558e+18,-5.403101e+19
-2751668.8,5363302.5,1576040.6,-1.1456457e+20,-1.566592e+20,-1.3419697e+20
-2704974.2,5447804.0,1473678.9,2.2643285e+19,8.943399e+19,-4.8855e+19
-2789548.0,5464708.0,1452639.9,9.5906555e+19,3.196843e+19,1.4945093e+20
-2779133.8,5434765.0,1622964.0,-2.9268211e+20,8.8599755e+19,-5.100776e+19
-2746775.8,5435521.5,1508067.1,1.6671098e+20,1.4120342e+20,9.8216225e+19
